Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Venezuela, RB",VEN,A woman can work at night in the same way as a man (1=yes; 0=no),SG.NGT.WORK.EQ,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
"Venezuela, RB",VEN,A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),SG.DNG.WORK.DN.EQ,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
"Venezuela, RB",VEN,A woman can work in an industrial job in the same way as a man (1=yes; 0=no),SG.IND.WORK.EQ,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
"Venezuela, RB",VEN,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
"Venezuela, RB",VEN,"About one month can be covered using savings, borrowing, selling something, seeking help from friends and family, or other ways, in case household loses its main source of income  (% age 15+)",fin24bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8215401301994
"Venezuela, RB",VEN,"About one month can be covered using savings, borrowing, selling something, seeking help from friends and family, or other ways, in case household loses its main source of income, men (% age 15+)",fin24bb.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5901611357234
"Venezuela, RB",VEN,"About one month can be covered using savings, borrowing, selling something, seeking help from friends and family, or other ways, in case household loses its main source of income, women (% age 15+)",fin24bb.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0782617218517
"Venezuela, RB",VEN,"About two months can be covered using savings, borrowing, selling something, seeking help from friends and family, or other ways, in case household loses its main source of income  (% age 15+)",fin24bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6416194826059
"Venezuela, RB",VEN,"About two months can be covered using savings, borrowing, selling something, seeking help from friends and family, or other ways, in case household loses its main source of income, men (% age 15+)",fin24bc.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4123825008622
"Venezuela, RB",VEN,"About two months can be covered using savings, borrowing, selling something, seeking help from friends and family, or other ways, in case household loses its main source of income, women (% age 15+)",fin24bc.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8687581415836
"Venezuela, RB",VEN,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,10,12,14,15,24,28,34,41,48,51,53,53,53,68,60,47,37,50,58,59,63,,
"Venezuela, RB",VEN,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,8,10,11,12,19,23,28,33,40,42,45,45,46,60,55,43,30,55,70,71,71,,
"Venezuela, RB",VEN,Accessed government services/info online in past three months  (% age 15+),con30g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5348643166508
"Venezuela, RB",VEN,"Accessed government services/info online in past three months, men (% age 15+)",con30g.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6786889386974
"Venezuela, RB",VEN,"Accessed government services/info online in past three months, women (% age 15+)",con30g.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4289702304039
"Venezuela, RB",VEN,Accessed online info to learn/train/educate in past three months  (% age 15+),con30e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6250246149501
"Venezuela, RB",VEN,"Accessed online info to learn/train/educate in past three months, men (% age 15+)",con30e.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1617593075427
"Venezuela, RB",VEN,"Accessed online info to learn/train/educate in past three months, women (% age 15+)",con30e.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0840494192161
"Venezuela, RB",VEN,Account  (% age 15+),account.t.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1166616188675,,,57.0263255388671,,,73.494507088005,,,,84.3948009275794,,,87.3184627954851
"Venezuela, RB",VEN,"Account, men (% age 15+)",account.t.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0591611895652,,,61.108911179546,,,77.3059433710311,,,,89.0619066648864,,,86.9300365024269
"Venezuela, RB",VEN,"Account, women (% age 15+)",account.t.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1505408502486,,,53.2573684740236,,,70.0380101575445,,,,79.6660056431576,,,87.7033336249902
"Venezuela, RB",VEN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,74.91528,75.79483,75.95367,74.78064,75.52789,78.19822,79.39524,80.80097,81.7203,,,,,,,,,,,,,,,,,,,,86.88182,89.38185,93.94543,94.882,93.39222,93.52701,92.20674,92.8488,93.87701,92.01702,94.04567,94.85902,94.7808,94.63712,93.69849,93.43597,93.25251,91.20013,89.68011,,,,,,,
"Venezuela, RB",VEN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.59312,90.1701,94.6902,95.51514,94.00914,94.07434,92.85645,93.35744,94.2606,92.45777,94.33949,95.16431,95.09401,93.59883,92.83463,93.81625,93.42783,91.33262,89.73891,,,,,,,
"Venezuela, RB",VEN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.19975,88.62616,93.2315,94.2752,92.80112,93.00274,91.5845,92.36167,93.50969,91.59509,93.76448,94.56694,94.48118,95.63001,94.52391,93.07291,93.08515,91.07356,89.62393,,,,,,,
"Venezuela, RB",VEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,128.511,124.245,119.94,117.577,116.987,115.793,113.868,113.065,110.814,108.484,105.62,103.064,102.036,101.719,100.509,100.786,101.003,100.951,100.021,99.311,97.499,94.087,90.678,89.021,88.267,89.025,98.031,100.708,100.804,99.725,99.209,98.924,98.109,97.615,96.911,95.753,95.455,96.256,97.018,98.896,96.707,95.776,94.552,91.048,89.785,92.949,95.148,96.087,96.056,95.825,95.876,96.087,96.031,94.666,91.955,88.531,84.191,79.917,75.503,74.487,73.75,73.384,73.026,73.295,
"Venezuela, RB",VEN,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,20.1,,,,,,,,,,21.3,,,,,,,,,22.1,,,,,,,,,,23.7,22.7,,,,,,,,,,22.9,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Age at first marriage, male",SP.DYN.SMAM.MA,,,,,,,,,,,,25.6,,,,,,,,,,25,,,,,,,,,25.4,,,,,,,,,,26.5,26,,,,,,,,,,25.8,,,,,,,,,,,,,
"Venezuela, RB",VEN,Age dependency ratio (% of working-age population),SP.POP.DPND,96.3926490281079,96.8823313561082,97.2188508616432,97.4466618655702,97.4676909976151,97.2663234399696,96.8637427635558,96.1947713406175,95.3046323810247,94.2297796339389,92.9883837095699,91.6100915993859,90.1229314480241,88.57656162079,87.0843063224604,85.6893802678692,84.3809578530406,83.1664430725558,82.0338489114978,80.9752144898742,79.9701233576251,79.0027997255959,78.0702869569722,77.1767372241129,76.3286820580338,75.5298863341302,74.8123454418042,74.1714365465527,73.5454900519293,72.896085897059,72.1990591285084,71.4407394592324,70.6185222514839,69.7410278800045,68.8185739387096,67.863724482244,66.8993883479444,65.943565076166,64.9991649138246,64.0561526392205,63.1073480179797,62.1505961811793,61.1981775928077,60.2656616560146,59.3548547902397,58.5122487499449,57.7736601935159,57.1009620481937,56.4767365652723,55.8991914356006,55.3598306657652,54.878041791136,54.4459843494093,54.0187230989071,53.6012010654475,53.2199829831147,53.0083098007427,53.3639666664058,54.5900649107737,55.9638284576163,56.4854585659602,56.2700924770689,55.6970242477288,55.0083324049546,54.3357993626306
"Venezuela, RB",VEN,"Age population, age 0, female, interpolated",SP.POP.AG00.FE.IN,168741,172276.5,175686,179241.5,182675,185975.5,189144,192163.5,195025.5,197676.5,200095,202455.5,205133.5,208650.5,212697.5,217032,221841.5,226806.5,231571.5,236181.5,240369,243861,246891.5,249963,253463,257128.5,261982,266919,270212.5,272296,273276,273490.5,273468.5,273651.5,274181,274705,275168,276030,277019.5,277894.5,277859.5,279480.5,282327.5,283633.5,283574,285186.5,288183,287515,285388.5,282963,280928,281811,282897,281164,277959.5,274464.5,269996.5,262030.5,246944.5,228089,213627,206201.5,203415,203692,205784.5
"Venezuela, RB",VEN,"Age population, age 0, male, interpolated",SP.POP.AG00.MA.IN,173940.5,177545,181110,184779.5,188234,191530.5,194671.5,197616,200439.5,203175,205914.5,208669,211655,215398.5,219637.5,224318.5,229526.5,234888.5,240136,245071,249298.5,252862,256090,259387.5,263202,267226.5,272525,277950.5,281734,284492.5,286635.5,288546,289636.5,289978,289993.5,290088.5,290825.5,291998,293253,294349.5,294426.5,296354,299406,300566.5,300025.5,301172,303795,302290,298974,296309,295081.5,296590.5,297959.5,296183.5,292926.5,289399,284791,276535.5,260646.5,240544,224931,216820.5,213691.5,213805,216039.5
"Venezuela, RB",VEN,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,160436,163686.5,167300.5,170798.5,174445,178031,181536.5,184936,188227,191362,194245,196871.5,199480,202388.5,206079,210299,214796,219717,224773,229654,234360,238636,242217.5,245319,248475.5,252042.5,255772,260688.5,265673,269028,271172.5,272210.5,272472.5,272497,272721.5,273290,273862,274362,275260.5,276263.5,277156,277157.5,278782.5,281627.5,282929,282839.5,284406.5,287344,286631,284478.5,282030,279973,280836.5,281905.5,280148,276881,272641,265669.5,254081.5,238492,222497.5,210246,204136,202101.5,202254
"Venezuela, RB",VEN,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,165066.5,168337,172024,175689.5,179523,183200,186710,190093.5,193303.5,196402.5,199395,202360,205364.5,208581.5,212502,216903,221736.5,227062.5,232540.5,237904.5,242939.5,247272,250941.5,254262,257650.5,261548,265653.5,271023,276509,280369.5,283200.5,285400,287358.5,288495.5,288890,288957,289108.5,289892.5,291091,292351,293468.5,293577,295504.5,298559,299721,299151.5,300249.5,302820,301272,297924.5,295237,293991.5,295482.5,296832.5,295031,291710,287436.5,280316,268426.5,252041.5,234821,221434.5,214649,212278,212308.5
"Venezuela, RB",VEN,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,154933.5,158924,162218.5,165876,169422,173115.5,176742,180303,183786.5,187156.5,190326.5,193226,195921.5,198597,201538,205276.5,209549,214064,218992.5,224087.5,228992,233717.5,238018.5,241611,244741,247914.5,251499.5,255254,260179,265179.5,268553.5,270718,271768.5,272044.5,272082.5,272320.5,272911,273494.5,274008,274904,275917,276839.5,276842,278464,281301,282570.5,282442.5,283959,286851.5,286114,283938.5,281467,279396.5,280249.5,281295.5,279482.5,275580.5,269208.5,259152,247123,233946.5,219818,208681.5,203211.5,201033.5
"Venezuela, RB",VEN,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,159413,163493,166809,170536.5,174243.5,178121.5,181832,185398.5,188852,192139,195297,198320,201351,204420,207671.5,211627.5,216070,220926,226279,231786.5,237166,242222,246579.5,250268.5,253611.5,257021.5,260944,265074.5,270460,275971,279855.5,282700,284908.5,286875.5,288030.5,288442.5,288535,288707.5,289503,290701,291977.5,293120,293226,295157.5,298210.5,299339,298725,299779.5,302304.5,300722.5,297352,294648,293392,294869.5,296194,294335.5,290379.5,283964,273743,261413.5,247453.5,232108,219843,213701,211216
"Venezuela, RB",VEN,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,148340,153957,157964.5,161284,164968,168542,172281,175941.5,179521,183027,186426,189644.5,192579.5,195306.5,198025,200996,204756.5,209058,213601,218544,223649,228561,233299.5,237620,241221,244365.5,247556,251151,254915.5,259846,264852.5,268236.5,270411,271467,271751.5,271801.5,272046.5,272644,273237,273748,274648.5,275675.5,276603,276607,278216,281025.5,282261,282098,283574.5,286427.5,285669.5,283489,281014.5,278935,279766.5,280760,278405.5,272687.5,263685,253250,243269,231676,218496,207906,202282.5
"Venezuela, RB",VEN,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,152629.5,158382,162481,165821,169571.5,173305.5,177219,180953.5,184546.5,188033.5,191356.5,194558,197611.5,200674.5,203783.5,207064,211041.5,215512,220389,225755.5,231278.5,236668,241735,246113.5,249818.5,253175.5,256602,260538,264679.5,270067.5,275583,279479.5,282333,284548.5,286523,287688,288110,288212.5,288397.5,289192,290396,291689,292838,292946,294864,297890,298986,298336,299354,301844,300241.5,296865.5,294158,292892,294347.5,295620.5,293218,287437,278381,267783.5,257513.5,245145,230753.5,219039,212769.5
"Venezuela, RB",VEN,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,142027.5,147709,153326,157344,160679.5,164379,167995,171753.5,175404.5,178979.5,182507.5,185963.5,189199,192147,194915.5,197652,200630,204421,208755,213301.5,218248.5,223354.5,228273.5,233033.5,237353,240964.5,244123.5,247316.5,250919.5,254686.5,259618.5,264628.5,268019.5,270194,271256,271551,271600,271849.5,272453.5,273041,273554,274462,275496,276426.5,276415.5,278001.5,280780.5,281989,281792,283227,286060.5,285307,283129,280644.5,278547,279333,279863.5,275960.5,268000.5,258675.5,249982,241344.5,230555.5,217841.5,207092
"Venezuela, RB",VEN,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,146107.5,151953,157705,161813.5,165168.5,168934.5,172702.5,176622,180361,183964,187472.5,190841.5,194054.5,197122,200222.5,203354,206646.5,210651.5,215138,220021.5,225402,230929,236322,241407.5,245797.5,249511.5,252878.5,256311.5,260254,264389.5,269774,275298,279202.5,282062,284280,286259.5,287425.5,287851,287963.5,288142,288937,290156,291460.5,292609.5,292699,294596,297597.5,298662,297982.5,298970,301440,299837,296462.5,293747.5,292464,293874,294680,290722,282691.5,273314.5,264468.5,255549,243990,230068,218217
"Venezuela, RB",VEN,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,136049.5,141613,147290,152906.5,156932,160277.5,164011,167639.5,171380,175014,178605,182188,185650.5,188888.5,191871,194651.5,197389,200395,204216,208548.5,213097,218042.5,223152.5,228091,232846,237172,240794,243952,247152,250756,254522,259455.5,264471.5,267859.5,270037,271107.5,271398,271449.5,271703.5,272301,272889.5,273407,274321.5,275358.5,276274,276245,277805.5,280562.5,281741,281504,282923,285764,285014.5,282827.5,280328,278191.5,278583,277792.5,271977.5,263743,255900,248348.5,240393.5,230000,217120.5
"Venezuela, RB",VEN,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,139892.5,145654.5,151496.5,157247.5,161362,164727,168521,172287.5,176202.5,179938,183553.5,187105,190475.5,193693,196793.5,199911.5,203048.5,206365.5,210383.5,214873.5,219769,225150.5,230677,236086,241180.5,245574.5,249293.5,252663.5,256101,260034,264163,269554.5,275085,278993.5,281852,284073.5,286049,287213.5,287647.5,287751.5,287928,288737,289969.5,291272.5,292399.5,292473.5,294353.5,297327,298365.5,297659.5,298631,301103,299503,296122.5,293393.5,292072,293084,292561,286684,278380.5,270494.5,262796,254563,243402.5,229337
"Venezuela, RB",VEN,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Bank or similar financial institution account  (% age 15+),fiaccount.t.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1166616188675,,,56.8573445577684,,,73.2206531686288,,,,84.0336735351243,,,86.3742959267735
"Venezuela, RB",VEN,"Bank or similar financial institution account, men (% age 15+)",fiaccount.t.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0591611895652,,,60.7568876975347,,,76.7301141322612,,,,88.4746831850124,,,85.8176052929489
"Venezuela, RB",VEN,"Bank or similar financial institution account, women (% age 15+)",fiaccount.t.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1505408502486,,,53.2573684740236,,,70.0380101575445,,,,79.533962863778,,,86.9258908878943
"Venezuela, RB",VEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,44.973,44.142,43.441,42.72,41.988,41.259,40.511,39.746,38.982,38.212,37.463,36.736,36.132,35.717,35.303,35.006,34.741,34.474,34.148,33.806,33.333,32.83,32.285,31.828,31.429,31.041,30.936,30.571,30.104,29.531,28.934,28.318,27.678,27.074,26.498,25.957,25.484,25.057,24.635,24.23,23.681,23.599,23.282,22.939,22.42,22.373,22.104,21.512,21.058,20.555,20.276,20.197,19.94,19.475,19.055,18.604,18.262,17.931,17.33,16.299,15.542,15.219,15.025,15.087,
"Venezuela, RB",VEN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3,,,94,,,95,,,,,,,,98.1,96,99.2,99.5,99.3,99.3,99.1,98.7,,,,,,
"Venezuela, RB",VEN,Borrowed any money  (% age 15+),borrow.any.t.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7614822964253,,,44.3009577665683,,,,43.9918989180376,,,62.0719224211747
"Venezuela, RB",VEN,Borrowed any money from a formal bank or similar financial institution or using a mobile money account  (% age 15+),fin22a.22a1.22g.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.009952331313,,,27.6618177963094,,,,11.0948662235743,,,15.3749805481294
"Venezuela, RB",VEN,"Borrowed any money from a formal bank or similar financial institution or using a mobile money account, men (% age 15+)",fin22a.22a1.22g.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2077784840994,,,34.4176529648852,,,,14.3577031617697,,,18.8510495071049
"Venezuela, RB",VEN,"Borrowed any money from a formal bank or similar financial institution or using a mobile money account, women (% age 15+)",fin22a.22a1.22g.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0577865884576,,,21.5351186233827,,,,7.78890128606713,,,11.9307298175096
"Venezuela, RB",VEN,"Borrowed any money, men (% age 15+)",borrow.any.t.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8462469701561,,,50.1782797145073,,,,49.8742819708204,,,63.7115952177595
"Venezuela, RB",VEN,"Borrowed any money, women (% age 15+)",borrow.any.t.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8368714646763,,,38.9709604207252,,,,38.0317628493801,,,60.4472583842223
"Venezuela, RB",VEN,Borrowed for health or medical purposes  (% age 15+),fin22d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2091853723128,,,9.46901034723559,,,,20.7150289369793,,,32.8540612448217
"Venezuela, RB",VEN,"Borrowed for health or medical purposes, men (% age 15+)",fin22d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1752301973682,,,,,,,22.7058289916946,,,27.2876600909157
"Venezuela, RB",VEN,"Borrowed for health or medical purposes, women (% age 15+)",fin22d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0868899450716,,,,,,,18.6979145965624,,,38.3695102958997
"Venezuela, RB",VEN,Borrowed from a formal bank or similar financial institution  (% age 15+),fin22a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.009952331313,,,27.6618177963094,,,,8.82676547196363,,,13.7910155799722
"Venezuela, RB",VEN,"Borrowed from a formal bank or similar financial institution, men (% age 15+)",fin22a.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2077784840994,,,34.4176529648852,,,,,,,16.8522394626666
"Venezuela, RB",VEN,"Borrowed from a formal bank or similar financial institution, women (% age 15+)",fin22a.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0577865884576,,,21.5351186233827,,,,,,,10.7578126375115
"Venezuela, RB",VEN,Borrowed from a savings club  (% age 15+),fin22c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15485293543963,,,,2.28260570952852,,,8.4488687155007
"Venezuela, RB",VEN,"Borrowed from a savings club, men (% age 15+)",fin22c.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Borrowed from a savings club, women (% age 15+)",fin22c.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Borrowed from family or friends  (% age 15+),fin22b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6792619599706,,,17.7230633411381,,,,34.8053927685552,,,25.6365272470708
"Venezuela, RB",VEN,"Borrowed from family or friends, men (% age 15+)",fin22b.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7806851603652,,,17.7044112363739,,,,40.1089746493018,,,28.9182339473677
