Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Iceland,ISL,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,2271,2330.5,2285.5,2235.5,2286,2327,2287,2253.5,2194,2045,2016,1970.5,1957,2120.5,2193.5,2088.5,2049,2051.5,1968,1950,2084,2191,2145.5,2094.5,2127.5,2075,1992,1950,1939.5,2097,2239,2307.5,2275,2215,2282,2242,2106.5,2088.5,2083,2072,2105.5,2128.5,2085.5,2020.5,2050,2093,2113,2164,2234,2302,2383,2395.5,2268.5,2199.5,2216.5,2166.5,2077,2029.5,2012.5,1999.5,2112,2193,2291.5,2298.5,2183
Iceland,ISL,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,2369,2445,2382,2336.5,2393,2373,2374,2395.5,2284.5,2178,2106,2035,2087.5,2237,2320,2236.5,2143,2158,2081,2027,2169.5,2288,2280,2260.5,2216,2133,1990.5,1946,2114.5,2312.5,2335.5,2347,2393,2377.5,2358.5,2308.5,2265,2236.5,2207,2176.5,2116.5,2142.5,2179,2107.5,2104.5,2158,2216.5,2268,2349.5,2432.5,2485.5,2502,2409,2326,2240.5,2189,2180,2110.5,2113.5,2204.5,2287,2364,2490.5,2434,2312.5
Iceland,ISL,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,2232,2260,2320.5,2279.5,2228,2287,2333.5,2314,2276,2191,2022,1991.5,1976,1958.5,2131,2204,2075.5,2034.5,2043.5,1963,1950.5,2080,2190.5,2153,2096.5,2128,2070,1992,1952,1934.5,2084,2225.5,2303,2270.5,2204,2261,2225.5,2100,2089,2091,2082,2118,2131,2079.5,2020.5,2059,2109,2129,2174.5,2215.5,2273.5,2360,2378.5,2273.5,2212.5,2222,2170,2098,2053,2024.5,2019,2140.5,2226,2324,2328
Iceland,ISL,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,2350,2374,2465,2392,2337.5,2398,2385,2413,2430,2276.5,2156,2094,2032.5,2085,2244,2326.5,2220.5,2112,2136.5,2071.5,2020.5,2169,2292,2290,2263,2206.5,2129.5,1995,1948.5,2108,2295.5,2325.5,2358.5,2401,2374.5,2345,2289,2242.5,2220,2210,2182.5,2115,2134.5,2170,2103.5,2113.5,2176,2232,2293,2362,2414,2465.5,2494.5,2414,2333,2243,2195,2202.5,2139.5,2137,2227,2312.5,2396,2522,2467.5
Iceland,ISL,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,2194,2224.5,2255,2318,2278.5,2235.5,2294,2331,2305,2247.5,2160.5,2015,1997.5,1984.5,1964,2126.5,2187.5,2058.5,2020,2030.5,1957.5,1941.5,2075,2195.5,2149,2084.5,2114.5,2072.5,2004.5,1946,1918.5,2078.5,2226,2296.5,2265,2192.5,2237.5,2214,2114,2098.5,2092,2080,2107.5,2128,2078.5,2021.5,2053,2115,2151.5,2166,2188.5,2251,2347,2385.5,2286.5,2210,2220.5,2184,2119,2067.5,2041.5,2045.5,2168,2253,2349.5
Iceland,ISL,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,2361,2344,2374.5,2469.5,2392.5,2339,2402.5,2385.5,2372.5,2362,2242.5,2143.5,2097.5,2035.5,2084,2238.5,2308.5,2203.5,2088,2121,2063.5,2011,2166,2288.5,2280.5,2252,2202.5,2128.5,1994,1940,2085.5,2286.5,2328.5,2360.5,2408,2361.5,2323.5,2286,2245,2233,2229.5,2187,2112.5,2130.5,2158,2090.5,2109.5,2185.5,2253,2293.5,2344.5,2399.5,2456.5,2497,2413.5,2323.5,2238.5,2207.5,2220.5,2157.5,2162,2253.5,2339.5,2422.5,2551.5
Iceland,ISL,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,2162,2198,2230,2251.5,2314,2269,2228.5,2293.5,2323,2254,2200.5,2155.5,2017,2000.5,1981,1958,2112.5,2172,2052,2021,2023,1944.5,1946,2089.5,2204.5,2145.5,2073.5,2111.5,2076.5,1993.5,1932.5,1913.5,2072.5,2220,2285,2256.5,2182,2226,2205.5,2111.5,2107.5,2098.5,2075.5,2093.5,2116.5,2074.5,2026,2069.5,2138.5,2151.5,2147,2173.5,2232.5,2333.5,2384,2287.5,2217.5,2243.5,2207,2131,2085.5,2065.5,2069,2191,2276
Iceland,ISL,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,2262,2355.5,2343,2373.5,2465,2384,2333,2401.5,2376.5,2336.5,2319,2220,2142,2099,2034.5,2082,2229,2291,2185.5,2078,2108,2057.5,2019,2167,2288,2276.5,2241.5,2200.5,2136.5,1995,1925.5,2086,2301.5,2339,2357,2390,2346.5,2311,2282,2252.5,2240,2230,2187,2124.5,2135.5,2158,2093.5,2115,2205,2254.5,2265,2319.5,2394,2464,2504,2401,2307.5,2254,2240.5,2244,2181,2186.5,2277,2362.5,2449
Iceland,ISL,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,2087.5,2163,2197,2223,2247.5,2281.5,2237.5,2229,2287,2314.5,2269.5,2220,2157.5,2014.5,2000.5,1975,1940.5,2097,2155,2031.5,2005,2019,1946.5,1949.5,2089,2191.5,2134.5,2073,2110,2066.5,1980.5,1935,1933,2082.5,2210.5,2268.5,2240.5,2174,2232.5,2222.5,2133.5,2126.5,2102,2067.5,2089,2119.5,2077,2024.5,2071,2140,2144.5,2135.5,2166,2234.5,2328.5,2367,2288.5,2231,2259,2225.5,2146,2101,2085.5,2088.5,2211
Iceland,ISL,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,2192.5,2259.5,2355,2336.5,2368.5,2448,2366.5,2335.5,2399,2367.5,2341.5,2330.5,2224,2142.5,2099,2030.5,2071,2210,2277.5,2178.5,2073.5,2109,2057,2016,2163,2281,2266,2244.5,2210.5,2128,1978,1927.5,2101.5,2311,2335.5,2339.5,2369,2332.5,2314,2293,2261,2247,2220.5,2174.5,2123.5,2130.5,2160,2110.5,2128,2192,2225.5,2251,2311,2394.5,2477,2502,2409.5,2338.5,2272,2243.5,2257,2201.5,2206,2296.5,2386
Iceland,ISL,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Bank or similar financial institution account  (% age 15+),fiaccount.t.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,99.8548358099717
Iceland,ISL,"Bank or similar financial institution account, men (% age 15+)",fiaccount.t.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100
Iceland,ISL,"Bank or similar financial institution account, women (% age 15+)",fiaccount.t.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,99.7045440269947
Iceland,ISL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28,25.5,25.8,26,25.3,24.6,24,22.2,21,20.7,19.7,20.8,22.4,21.7,19.9,20.1,19.5,18,18.6,19.8,19.8,18.8,18.5,18.4,17.2,16,16.4,16.6,18.7,18,18.7,17.6,17.7,17.5,16.7,16,16.1,15.3,15.2,14.8,15.3,14.4,14.1,14.3,14.5,14.4,14.5,14.6,15.2,15.8,15.4,14.1,14.1,13.4,13.4,12.5,12,11.9,12,12.3,12.3,13.1,11.5,11,
Iceland,ISL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.9,99.8,99.8,99.8,99.8,99.8,99.8,99.9,99.6,99.3,99.5,99.4,99.4,99.4,99,98.9,98.9,98.7,98.8,98.2,97.9,97.8,98.1,97.8,98.2,97.9,98,98.2,98.3,97.4,,,,
Iceland,ISL,Borrowed any money  (% age 15+),borrow.any.t.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3018601548552,,,
Iceland,ISL,Borrowed any money from a formal bank or similar financial institution or using a mobile money account  (% age 15+),fin22a.22a1.22g.d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.357551400241,,,
Iceland,ISL,"Borrowed any money from a formal bank or similar financial institution or using a mobile money account, men (% age 15+)",fin22a.22a1.22g.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9490562847966,,,
Iceland,ISL,"Borrowed any money from a formal bank or similar financial institution or using a mobile money account, women (% age 15+)",fin22a.22a1.22g.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7375077089661,,,
Iceland,ISL,"Borrowed any money, men (% age 15+)",borrow.any.t.d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0905639355713,,,
Iceland,ISL,"Borrowed any money, women (% age 15+)",borrow.any.t.d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4990133671178,,,
Iceland,ISL,Borrowed for health or medical purposes  (% age 15+),fin22d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48169745613609,,,
Iceland,ISL,"Borrowed for health or medical purposes, men (% age 15+)",fin22d.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Borrowed for health or medical purposes, women (% age 15+)",fin22d.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Borrowed from a formal bank or similar financial institution  (% age 15+),fin22a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.357551400241,,,
Iceland,ISL,"Borrowed from a formal bank or similar financial institution, men (% age 15+)",fin22a.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9490562847966,,,
Iceland,ISL,"Borrowed from a formal bank or similar financial institution, women (% age 15+)",fin22a.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7375077089661,,,
Iceland,ISL,Borrowed from a savings club  (% age 15+),fin22c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,"Borrowed from a savings club, men (% age 15+)",fin22c.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Borrowed from a savings club, women (% age 15+)",fin22c.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Borrowed from family or friends  (% age 15+),fin22b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6280130874552,,,
Iceland,ISL,"Borrowed from family or friends, men (% age 15+)",fin22b.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2537430166721,,,
Iceland,ISL,"Borrowed from family or friends, women (% age 15+)",fin22b.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0807224073411,,,
Iceland,ISL,Borrowed to start or operate a business  (% age 15+),fin22e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Borrowed to start or operate a business, men (% age 15+)",fin22e.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Borrowed to start or operate a business, women (% age 15+)",fin22e.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Buys data package for internet use  (% age 15+),con27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Buys data package for internet use, men (% age 15+)",con27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Buys data package for internet use, women (% age 15+)",con27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Buys data package monthly  (% age 15+),con28m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
